"","Actual","Predicted","Profit","Signals"
"2019-10-14",191.089996,187.210898130679,-0.0202998479801171,"Hold"
"2019-10-15",193.520004,186.98599027051,-0.0337640222945101,"Hold"
"2019-10-16",193.039993,187.01229589628,-0.0312251208158703,"Hold"
"2019-10-17",193.550003,187.256258547198,-0.0325174081903911,"Hold"
"2019-10-18",191.690002,187.708946653999,-0.0207681950256379,"Hold"
"2019-10-21",193.389999,188.273750991395,-0.0264555976785795,"Hold"
"2019-10-22",191.850006,188.962056301954,-0.0150531644916726,"Hold"
"2019-10-23",192.220001,189.69651387611,-0.0131281193984058,"Hold"
"2019-10-24",194.089996,190.461306180294,-0.0186959137229626,"Hold"
"2019-10-25",195.639999,191.275476360443,-0.0223089483841028,"Hold"
"2019-10-28",197.570007,192.142611018035,-0.0274707485431467,"Hold"
"2019-10-29",196.039993,193.065772738098,-0.0151714974908307,"Hold"
"2019-10-30",196.990005,193.981155725087,-0.0152741215216133,"Hold"
"2019-10-31",197.080002,194.885056929424,-0.0111373302633504,"Hold"
"2019-11-01",198.869995,195.75171803141,-0.0156799771055954,"Hold"
"2019-11-04",200.100006,196.611531985121,-0.0174336527250219,"Hold"
"2019-11-05",200.210007,197.459580799138,-0.0137377059322617,"Hold"
"2019-11-06",199.759995,198.292153660676,-0.00734802450972985,"Hold"
"2019-11-07",200.429993,199.089202088535,-0.00668957221120384,"Hold"
"2019-11-08",201.229996,199.860643579224,-0.00680491203098814,"Hold"
"2019-11-11",200.960007,200.613860942276,-0.00172246240877036,"Hold"
"2019-11-12",201.539993,201.322967765082,-0.00107683458596598,"Hold"
"2019-11-13",201.589996,201.995125605786,0.0020096711832189,"Hold"
"2019-11-14",201.429993,202.630342227595,0.00595913850622751,"Hold"
"2019-11-15",202.910004,203.224460433342,0.00154973351310198,"Hold"
"2019-11-18",203.070007,203.812554390721,0.00365660789444261,"Hold"
"2019-11-19",203.369995,204.395505223686,0.0050425837089993,"Hold"
"2019-11-20",202.149994,204.97148469707,0.0139574117279985,"Buy"
"2019-11-21",201.699997,205.489430319062,0.0187874733536172,"Buy"
"2019-11-22",201.830002,205.922186392762,0.0202754018342733,"Buy"
"2019-11-25",204.220001,206.273028991381,0.0100530211601624,"Buy"
"2019-11-26",204.610001,206.624065670167,0.00984343218964671,"Hold"
"2019-11-27",206.039993,206.990555011811,0.00461348303293208,"Hold"
"2019-11-29",205.100006,207.417182033852,0.0112977862801833,"Buy"
"2019-12-02",203,207.855271430528,0.0239175932538341,"Buy"
"2019-12-03",201.410004,208.192462430235,0.0336748835486571,"Buy"
"2019-12-04",202.429993,208.35607201061,0.0292747083709567,"Buy"
"2019-12-05",202.830002,208.395741996646,0.0274404177969994,"Buy"
"2019-12-06",205,208.342269029167,0.0163037513617901,"Buy"
"2019-12-09",204.070007,208.306845517174,0.0207616914384385,"Buy"
"2019-12-10",203.899994,208.248869889832,0.0213284748298304,"Buy"
"2019-12-11",204.979996,208.168357673553,0.0155545015892815,"Buy"
"2019-12-12",206.509995,208.122822584884,0.00780992505899927,"Hold"
"2019-12-13",207.190002,208.177227137163,0.00476482999967755,"Hold"
"2019-12-16",209.270004,208.344031277079,-0.00442477519578495,"Hold"
"2019-12-17",209.389999,208.667694889179,-0.00344956356211235,"Hold"
"2019-12-18",209.550003,209.112604262906,-0.00208732393620487,"Hold"
"2019-12-19",210.860001,209.653420291721,-0.00572218866810769,"Hold"
"2019-12-20",211.710007,210.294063394985,-0.00668812790230799,"Hold"
"2019-12-23",211.809998,211.024852853995,-0.00370683703988822,"Hold"
"2019-12-24",211.919998,211.820713511235,-0.000468499857031729,"Hold"
"2019-12-26",213.789993,212.655762835698,-0.00530534731016104,"Hold"
"2019-12-27",213.610001,213.536157050267,-0.000345695189305044,"Hold"
"2019-12-30",212.210007,214.426821987248,0.0104463263471254,"Buy"
"2019-12-31",212.610001,215.257888786694,0.012454201468604,"Buy"
"2020-01-02",216.160004,216.033642738683,-0.000584572811709352,"Hold"
"2020-01-03",214.179993,216.816927001132,0.012311766212132,"Buy"
"2020-01-06",215.559998,217.532500575086,0.0091505965549623,"Hold"
"2020-01-07",215.529999,218.193801571276,0.0123593123167767,"Buy"
"2020-01-08",217.149994,218.778844588436,0.00750103906719976,"Hold"
"2020-01-09",218.990005,219.31545295924,0.00148613156678253,"Hold"
"2020-01-10",218.429993,219.855857538102,0.00652778731765857,"Hold"
"2020-01-13",220.949997,220.37843779447,-0.00258682603888016,"Hold"
"2020-01-14",220.080002,220.949825331114,0.00395230517634319,"Hold"
"2020-01-15",220.169998,221.512448207439,0.00609733487592887,"Hold"
"2020-01-16",222.279999,222.064055093511,-0.000971494994872036,"Hold"
"2020-01-17",223.380005,222.653717218635,-0.00325135538144934,"Hold"
"2020-01-21",223.279999,223.29800902903,8.06611837654025e-05,"Hold"
"2020-01-22",223.869995,223.971777735117,0.000454651080493325,"Hold"
"2020-01-23",224.589996,224.67082344209,0.000359888879870021,"Hold"
"2020-01-24",222.699997,225.386660965071,0.0120640502975459,"Buy"
"2020-01-27",218.100006,226.045617472849,0.0364310465578295,"Buy"
"2020-01-28",221.449997,226.50800182477,0.022840392383341,"Buy"
"2020-01-29",221.809998,226.856422302911,0.0227511128822547,"Buy"
"2020-01-30",222.600006,227.104588730235,0.0202362201653975,"Buy"
"2020-01-31",219.070007,227.280728126161,0.0374798962149141,"Buy"
"2020-02-03",222.380005,227.282963929679,0.0220476608482798,"Buy"
"2020-02-04",227.470001,227.222488549792,-0.00108811029639215,"Hold"
"2020-02-05",228.220001,227.240584584518,-0.00429154504947283,"Hold"
"2020-02-06",230.190002,227.356885183502,-0.0123077318384036,"Hold"
"2020-02-07",229.199997,227.59560378832,-0.00699997047416874,"Hold"
"2020-02-10",231.970001,227.916596857329,-0.0174738290520203,"Hold"
"2020-02-11",232.009995,228.356398041074,-0.0157475843181943,"Hold"
"2020-02-12",234.270004,228.894636685277,-0.0229451795916791,"Hold"
"2020-02-13",233.970001,229.544673268601,-0.0189140817732398,"Hold"
"2020-02-14",234.639999,230.274701933358,-0.0186042323783094,"Hold"
"2020-02-18",234.729996,231.074436430721,-0.0155734658184833,"Hold"
"2020-02-19",236.979996,231.916961723199,-0.0213648171249067,"Hold"
"2020-02-20",234.779999,232.814240912255,-0.00837276640309236,"Hold"
"2020-02-21",230.270004,233.693408540171,0.0148669148421567,"Buy"
"2020-02-24",221.389999,234.442480350867,0.0589569601600054,"Buy"
"2020-02-25",215.369995,234.895626486861,0.09066087170992,"Buy"
"2020-02-26",216.479996,234.969508924651,0.0854097989019339,"Buy"
"2020-02-27",205.639999,234.705567661393,0.141341999624269,"Buy"
"2020-02-28",205.800003,234.024447198599,0.137145013543069,"Buy"
"2020-03-02",216.419998,232.990108595947,0.0765646000789046,"Buy"
"2020-03-03",209.479996,231.790902773442,0.106506144736806,"Buy"
"2020-03-04",218.220001,230.394208736693,0.0557886888502638,"Buy"
"2020-03-05",211.589996,228.958939326048,0.0820877340819439,"Buy"
"2020-03-06",208.020004,227.465632182406,0.0934796068093825,"Buy"
"2020-03-09",193.570007,225.924332895188,0.167145346516354,"Buy"
"2020-03-10",204.110001,224.251555939963,0.0986799022158813,"Buy"
"2020-03-11",195.220001,222.583134143676,0.140165623417221,"Buy"
"2020-03-12",177.320007,220.890405747333,0.24571620250011,"Buy"
"2020-03-13",192.339996,219.078954631527,0.139019232544475,"Buy"
"2020-03-16",169.300003,217.290195368791,0.283462442518629,"Buy"
"2020-03-17",182.139999,215.387844866195,0.182540057366504,"Buy"
"2020-03-18",176.600006,213.483895143027,0.208855537315365,"Buy"
"2020-03-19",177.660004,211.545142964398,0.190730261181342,"Buy"
"2020-03-20",170.699997,209.599225346022,0.22788066215386,"Buy"
"2020-03-23",170.460007,207.602796423507,0.217897382953337,"Buy"
"2020-03-24",183.660004,205.569554375008,0.119294075453727,"Buy"
"2020-03-25",182.300003,203.591687279619,0.116794755508694,"Buy"
"2020-03-26",191.899994,201.699770526775,0.0510671017883146,"Buy"
"2020-03-27",185.300003,199.99254046039,0.0792905408662621,"Buy"
"2020-03-30",192.039993,198.460894720654,0.0334352320074001,"Buy"
"2020-03-31",190.399994,197.139728921508,0.0353977685603735,"Buy"
"2020-04-01",182.309998,195.966343524356,0.0749072770235919,"Buy"
"2020-04-02",186.009995,194.972924784014,0.0481852052305786,"Buy"
"2020-04-03",183.369995,194.099408770547,0.0585123742330179,"Buy"
"2020-04-06",196.479996,193.250711728774,-0.016435689825779,"Hold"
"2020-04-07",196.399994,192.684486724559,-0.0189180620618614,"Hold"
"2020-04-08",200.570007,192.29001878611,-0.0412822851120032,"Sell"
"2020-04-09",200.860001,192.204790421785,-0.0430907623973152,"Sell"
"2020-04-13",203.029999,192.371800286677,-0.0524956842132617,"Sell"
"2020-04-14",211.860001,192.859593613999,-0.0896837878614068,"Sell"
"2020-04-15",209.429993,193.503788384311,-0.0760454812968897,"Sell"
"2020-04-16",213.25,194.396790046497,-0.0884089564056434,"Sell"
"2020-04-17",215.289993,195.603797891696,-0.0914403629912504,"Sell"
"2020-04-20",212.740005,196.824065293873,-0.0748140421738144,"Sell"
"2020-04-21",204.889999,198.340704755133,-0.0319649288732107,"Hold"
"2020-04-22",210.970001,199.724282854228,-0.0533048210289014,"Sell"
"2020-04-23",210.520004,201.165832699062,-0.0444336458445913,"Sell"
"2020-04-24",213.839996,202.571881399837,-0.0526941395947432,"Sell"
"2020-04-27",215.559998,204.021605901285,-0.0535275199748116,"Sell"
"2020-04-28",211.5,205.440789947729,-0.0286487472920602,"Hold"
"2020-04-29",219,206.665404745636,-0.0563223527596551,"Sell"
"2020-04-30",218.910004,207.878165126971,-0.0503944025921681,"Sell"
"2020-05-01",212.740005,208.966205711698,-0.0177390203986415,"Hold"
"2020-05-04",215.220001,210.016552046484,-0.0241773484310886,"Hold"
"2020-05-05",217.660004,210.919273243409,-0.0309690831237475,"Hold"
"2020-05-06",219,211.793930448255,-0.0329044271769167,"Hold"
"2020-05-07",221.820007,212.710594364343,-0.0410666862690029,"Sell"
"2020-05-08",224.860001,213.606678019573,-0.0500459082557192,"Sell"
"2020-05-11",226.869995,214.567002209921,-0.0542292637247121,"Sell"
"2020-05-12",222.119995,215.491895125069,-0.0298401765898246,"Hold"
"2020-05-13",219.339996,216.412068010567,-0.0133488102618211,"Hold"
"2020-05-14",221.830002,217.236411873046,-0.0207077044833389,"Hold"
"2020-05-15",223.270004,218.029803830567,-0.0234702381670254,"Hold"
"2020-05-18",227.429993,218.789371496668,-0.0379924450128786,"Hold"
"2020-05-19",226.860001,219.520549116011,-0.0323523399966367,"Hold"
"2020-05-20",231.389999,220.294564109707,-0.0479512292590175,"Sell"
"2020-05-21",228.869995,221.108124878134,-0.0339138825159954,"Hold"
"2020-05-22",229.660004,221.924100003831,-0.0336841585884873,"Hold"
"2020-05-26",229.039993,222.772890204084,-0.0273624824810216,"Hold"
"2020-05-27",230.289993,223.676690486735,-0.0287172813161053,"Hold"
"2020-05-28",229.990005,224.534299689755,-0.0237214887240229,"Hold"
"2020-05-29",233.360001,225.379930264896,-0.0341963948444771,"Hold"
"2020-06-01",234.059998,226.223961619466,-0.0334787509505736,"Hold"
"2020-06-02",235.630005,227.083170043058,-0.0362722691320327,"Hold"
"2020-06-03",236.690002,228.017130383586,-0.0366423234742899,"Hold"
"2020-06-04",235.029999,228.941332373341,-0.025905912660362,"Hold"
"2020-06-05",239.690002,229.867444111935,-0.0409802570240919,"Sell"
"2020-06-08",241.550003,230.88863960571,-0.0441372935701863,"Sell"
"2020-06-09",243.300003,231.947455598962,-0.0466606956886792,"Sell"
"2020-06-10",246.220001,233.03927298373,-0.053532320537478,"Sell"
"2020-06-11",234.020004,234.191146535225,0.000731315837533711,"Hold"
"2020-06-12",235.880005,235.183043687062,-0.00295472824387147,"Hold"
"2020-06-15",238.75,236.032975078694,-0.0113802090944757,"Hold"
"2020-06-16",242.850006,236.78634770588,-0.0249687384982832,"Hold"
"2020-06-17",243.619995,237.531033304812,-0.0249936861512055,"Hold"
"2020-06-18",244.279999,238.269748997822,-0.0246039382134523,"Hold"
"2020-06-19",244.240005,238.983094531465,-0.0215235438950118,"Hold"
"2020-06-22",246.740005,239.669020419182,-0.0286576332881991,"Hold"
"2020-06-23",248.839996,240.350862860195,-0.0341148258972202,"Hold"
"2020-06-24",243.710007,241.07875664312,-0.0107966447060171,"Hold"
"2020-06-25",246.029999,241.727457954899,-0.0174878716521933,"Hold"
"2020-06-26",240.220001,242.364902617019,0.00892890520394024,"Hold"
"2020-06-29",242.839996,242.863696408179,9.75968068253529e-05,"Hold"
"2020-06-30",247.600006,243.279827574815,-0.0174482161570903,"Hold"
"2020-07-01",250.490005,243.695430843398,-0.0271251308274824,"Hold"
"2020-07-02",252.190002,244.162737068342,-0.031830226686219,"Hold"
"2020-07-06",258.390015,244.693204742677,-0.0530082799729026,"Sell"
"2020-07-07",256.609985,245.366825947837,-0.0438141916112997,"Sell"
"2020-07-08",259.98999,246.126688615791,-0.0533224428533145,"Sell"
"2020-07-09",262.179993,246.988645214541,-0.0579424372227341,"Sell"
"2020-07-10",263.970001,247.957470116182,-0.0606604190747343,"Sell"
"2020-07-13",258.540009,249.004773273957,-0.0368810837553704,"Hold"
"2020-07-14",260.369995,250.037256470216,-0.0396848282375386,"Hold"
"2020-07-15",260.899994,251.056068659546,-0.0377306460975002,"Hold"
"2020-07-16",259.119995,252.043851311853,-0.0273083661033071,"Hold"
"2020-07-17",259.420013,253.011721339075,-0.0247023796923679,"Hold"
"2020-07-20",266.779999,253.90195929969,-0.0482721334004895,"Sell"
"2020-07-21",264,254.794083719523,-0.0348708950018082,"Hold"
"2020-07-22",264.929993,255.637750203379,-0.0350743330017023,"Hold"
"2020-07-23",258.01001,256.448399769308,-0.00605251800382494,"Hold"
"2020-07-24",255.559998,257.120289779382,0.00610538343869583,"Hold"
"2020-07-27",260.119995,257.621870561733,-0.00960373860635671,"Hold"
"2020-07-28",256.809998,258.013446705701,0.00468614428983916,"Hold"
"2020-07-29",259.769989,258.245077502838,-0.00587023737049915,"Hold"
"2020-07-30",261.130005,258.397942805195,-0.010462459857132,"Hold"
"2020-07-31",265.790009,258.488073634526,-0.0274725727763299,"Hold"
"2020-08-03",269.380005,258.647685163471,-0.0398408183136267,"Hold"
"2020-08-04",270.380005,258.925499277033,-0.0423644704162476,"Sell"
"2020-08-05",271.049988,259.32679495574,-0.043251036942529,"Sell"
"2020-08-06",274.640015,259.843110304333,-0.0538774537121512,"Sell"
"2020-08-07",271.470001,260.501135227311,-0.0404054434459916,"Sell"
"2020-08-10",270.309998,261.20644584206,-0.0336781925392929,"Hold"
"2020-08-11",265.190002,261.931086841394,-0.0122889819903757,"Hold"
"2020-08-12",271.859985,262.563027389992,-0.0341975948023667,"Hold"
"2020-08-13",272.480011,263.190605016447,-0.0340920640360393,"Hold"
"2020-08-14",272.160004,263.812499975626,-0.0306713106323057,"Hold"
"2020-08-17",275.320007,264.425280930186,-0.0395711382856897,"Hold"
"2020-08-18",277.970001,265.047952210031,-0.0464872063297538,"Sell"
"2020-08-19",276.100006,265.70502225859,-0.0376493426856712,"Hold"
"2020-08-20",279.929993,266.358365967952,-0.0484822183096615,"Sell"
"2020-08-21",281.869995,267.038298660127,-0.0526189257564401,"Sell"
"2020-08-24",283.630005,267.737282261447,-0.0560332914655932,"Sell"
"2020-08-25",285.859985,268.484273532758,-0.0607839934898277,"Sell"
"2020-08-26",291.959991,269.283961450881,-0.0776682773261171,"Sell"
"2020-08-27",291.049988,270.19941430673,-0.0716391498125399,"Sell"
"2020-08-28",292.529999,271.177151369618,-0.0729937021959313,"Sell"
"2020-08-31",294.880005,272.187556006134,-0.0769548582782539,"Sell"
"2020-09-01",299.920013,273.240929991518,-0.0889539939053095,"Sell"
"2020-09-02",302.76001,274.348444580153,-0.0938418697365177,"Sell"
"2020-09-03",287.410004,275.508780026909,-0.0414085237377175,"Sell"
"2020-09-04",283.579987,276.528228799185,-0.0248669106569057,"Hold"
"2020-09-08",269.950012,277.356081631073,0.0274349668525792,"Buy"
"2020-09-09",277.880005,277.854991870333,-9.00141399776455e-05,"Hold"
"2020-09-10",272.339996,278.116037457507,0.0212089356772526,"Buy"
"2020-09-11",270.450012,278.099346563187,0.0282837279489068,"Buy"
"2020-09-14",275.160004,277.823255881504,0.00967892078350077,"Hold"
"2020-09-15",279.059998,277.372834631047,-0.00604588038788985,"Hold"
"2020-09-16",274.609985,276.823153020226,0.00805931372170011,"Hold"
"2020-09-17",270.320007,276.157954894294,0.0215964329058839,"Buy"
"2020-09-18",266.869995,275.372722066972,0.0318609331370214,"Buy"
"2020-09-21",267.51001,274.473866946964,0.0260321359449846,"Buy"
"2020-09-22",272.480011,273.505950340502,0.00376519120333656,"Hold"
"2020-09-23",264.160004,272.553925018075,0.0317758967707873,"Buy"
"2020-09-24",265.390015,271.57187937549,0.0232935077662594,"Buy"
"2020-09-25",271.559998,270.601486306103,-0.00352964980466888,"Hold"
"2020-09-28",277.200012,269.726029490971,-0.0269624176965369,"Hold"
"2020-09-29",275.950012,269.01456265334,-0.0251329916472696,"Hold"
"2020-09-30",277.839996,268.461682601375,-0.0337543677427387,"Hold"
"2020-10-01",282.25,268.086378138568,-0.0501811226268634,"Sell"
"2020-10-02",274.309998,267.95620468928,-0.0231628207394745,"Hold"
"2020-10-05",280.160004,267.940631696719,-0.0436156914934977,"Sell"
"2020-10-06",275.160004,268.107175769212,-0.025631734729834,"Hold"
"2020-10-07",279.920013,268.330399013535,-0.0414033061168261,"Sell"
"2020-10-08",281.410004,268.652960250289,-0.0453325879264437,"Sell"
"2020-10-09",285.709991,269.116648820929,-0.0580775706197516,"Sell"
"2020-10-12",294.529999,269.724011057239,-0.0842222796556652,"Sell"
"2020-10-13",294.519989,270.563229223679,-0.0813417108212669,"Sell"
"2020-10-14",292.059998,271.50239091267,-0.0703883011302703,"Sell"
"2020-10-15",290.100006,272.521210865206,-0.0605956386460523,"Sell"
"2020-10-16",288.51001,273.547002177324,-0.0518630456623523,"Sell"
"2020-10-19",283.799988,274.509779540977,-0.0327350558556864,"Hold"
"2020-10-20",284.410004,275.339852649971,-0.0318911122058468,"Hold"
"2020-10-21",284.190002,276.069004072375,-0.0285759452143756,"Hold"
"2020-10-22",284.179993,276.690340080674,-0.0263553138989828,"Hold"
"2020-10-23",284.73999,277.193395872291,-0.0265034571635311,"Hold"
"2020-10-26",280.470001,277.573901683561,-0.0103258790819465,"Hold"
"2020-10-27",282.660004,277.759535481232,-0.0173369718015273,"Hold"
"2020-10-28",271.640015,277.845272335594,0.0228436791081523,"Buy"
"2020-10-29",276.390015,277.662945663959,0.0046055595168999,"Hold"
"2020-10-30",269.380005,277.305403417992,0.0294208860007707,"Buy"
"2020-11-02",269.980011,276.724855297488,0.0249827543620921,"Buy"
"2020-11-03",274.649994,275.994896501591,0.00489678693235729,"Hold"
"2020-11-04",286.910004,275.205471542673,-0.040795135387914,"Sell"
"2020-11-05",294.390015,274.539279726288,-0.0674300562595926,"Sell"
"2020-11-06",294.609985,274.102583825207,-0.0696086426764952,"Sell"
"2020-11-09",288.589996,273.890244596623,-0.0509364552033101,"Sell"
"2020-11-10",283.420013,273.829722637495,-0.0338377317148194,"Hold"
"2020-11-11",289.76001,273.849146180561,-0.054910488923021,"Sell"
"2020-11-12",288.399994,274.012716944903,-0.049886537289933,"Sell"
"2020-11-13",290.929993,274.286199189147,-0.0572089307095012,"Sell"
"2020-11-16",293.200012,274.668180009683,-0.0632054271209145,"Sell"
"2020-11-17",292.269989,275.164373126611,-0.0585267612727385,"Sell"
"2020-11-18",290.109985,275.741148328678,-0.0495289283866667,"Sell"
"2020-11-19",292.380005,276.347268451923,-0.0548352701070561,"Sell"
"2020-11-20",290.380005,276.979566108027,-0.0461479394628873,"Sell"
"2020-11-23",290.390015,277.600576061647,-0.0440422820266497,"Sell"
"2020-11-24",294.470001,278.178764167326,-0.0553239269784698,"Sell"
"2020-11-25",296.279999,278.749763543637,-0.0591677990938651,"Sell"
"2020-11-27",299.01001,279.320281601136,-0.0658497299099261,"Sell"
"2020-11-30",299.619995,279.907723449154,-0.0657909080829054,"Sell"
"2020-12-01",303.459991,280.52558154087,-0.075576386144195,"Sell"
"2020-12-02",303.850006,281.199940250663,-0.0745435751261346,"Sell"
"2020-12-03",304.279999,281.958514226311,-0.0733583700770589,"Sell"
"2020-12-04",305.519989,282.739166761702,-0.07456409746826,"Sell"
"2020-12-07",307.25,283.557129268305,-0.07711267935458,"Sell"
"2020-12-08",308.290009,284.389608971364,-0.0775257041451386,"Sell"
"2020-12-09",301.309998,285.221886831049,-0.0533938842910571,"Sell"
"2020-12-10",302.519989,285.932406557468,-0.0548313600610783,"Sell"
"2020-12-11",301.850006,286.539178790072,-0.0507232960264657,"Sell"
"2020-12-14",304.040009,287.040386938503,-0.0559124508560886,"Sell"
"2020-12-15",307.290009,287.477408894263,-0.0644752498469193,"Sell"
"2020-12-16",308.980011,287.894168880638,-0.0682433858783231,"Sell"
"2020-12-17",311,288.293927444427,-0.0730098795999131,"Sell"
"2020-12-18",310.059998,288.70927452719,-0.0688599742325023,"Sell"
"2020-12-21",308.920013,289.112231532123,-0.0641194504542408,"Sell"
"2020-12-22",309.76001,289.480331739149,-0.0654690005364184,"Sell"
"2020-12-23",308.200012,289.831166574562,-0.059600404640602,"Sell"
"2020-12-24",309.559998,290.136509018942,-0.0627454745656702,"Sell"
"2020-12-28",312.679993,290.422070812751,-0.0711843504078913,"Sell"
"2020-12-29",312.959991,290.747069696397,-0.0709768722596986,"Sell"
"2020-12-30",312.970001,291.104115097138,-0.0698657565677113,"Sell"
"2020-12-31",313.73999,291.477230335666,-0.0709592668257989,"Sell"
"2021-01-04",309.309998,291.870157277594,-0.0563830488350603,"Sell"
"2021-01-05",311.859985,292.171804435604,-0.0631314740953265,"Sell"
"2021-01-06",307.540009,292.437570052428,-0.0491072332236693,"Sell"
"2021-01-07",314.980011,292.577913302441,-0.0711222836853586,"Sell"
"2021-01-08",319.029999,292.743424868448,-0.0823953051874355,"Sell"
"2021-01-11",314.420013,292.987841666955,-0.0681641449237051,"Sell"
"2021-01-12",313.920013,293.213160977076,-0.0659621915310117,"Sell"
"2021-01-13",316.040009,293.407194564355,-0.0716137634195707,"Sell"
"2021-01-14",314.350006,293.611786112692,-0.0659717496150061,"Sell"
"2021-01-15",311.859985,293.779611114284,-0.0579759339298229,"Sell"
"2021-01-19",316.410004,293.857165548825,-0.071277261041262,"Sell"
"2021-01-20",323.769989,293.953926156645,-0.0920902611617756,"Sell"
"2021-01-21",326.359985,294.182661277697,-0.0985945740937048,"Sell"
"2021-01-22",325.420013,294.539349570932,-0.0948947888741809,"Sell"
"2021-01-25",328.109985,294.971527285736,-0.100998016607951,"Sell"
"2021-01-26",328.589996,295.48135259356,-0.100759742565138,"Sell"
"2021-01-27",319.429993,296.040955582494,-0.0732211687382358,"Sell"
"2021-01-28",321.320007,296.500910050729,-0.0772410569170394,"Sell"
"2021-01-29",314.559998,296.886322208609,-0.0561853888090089,"Sell"
"2021-02-01",322.420013,297.101766719858,-0.0785256660855664,"Sell"
"2021-02-02",327.679993,297.268675663064,-0.0928079772540033,"Sell"
"2021-02-03",326.380005,297.457802903733,-0.0886151162852845,"Sell"
"2021-02-04",330.23999,297.644647761644,-0.098701984088468,"Sell"
"2021-02-05",331.359985,297.873646831723,-0.101057278138992,"Sell"
"2021-02-08",333.579987,298.147191181621,-0.106219788953883,"Sell"
"2021-02-09",333.51001,298.464457911432,-0.105080960204366,"Sell"
"2021-02-10",332.75,298.822170947946,-0.101961920517066,"Sell"
"2021-02-11",334.579987,299.184309012257,-0.105791378334124,"Sell"
"2021-02-12",336.450012,299.580822555661,-0.109582963677644,"Sell"
"2021-02-16",335.540009,300.012146317732,-0.105882642097288,"Sell"
"2021-02-17",333.929993,300.445053773962,-0.100275326948657,"Sell"
"2021-02-18",332.470001,300.853382917904,-0.0950961529972618,"Sell"
"2021-02-19",331.019989,301.214154657843,-0.0900424002556458,"Sell"
"2021-02-22",322.440002,301.497387489653,-0.0649504229637947,"Sell"
"2021-02-23",321.480011,301.585919098412,-0.0618828269904085,"Sell"
"2021-02-24",324.130005,301.509575724111,-0.0697881372503276,"Sell"
"2021-02-25",312.829987,301.330447493621,-0.0367597096961792,"Hold"
"2021-02-26",314.140015,300.925829162462,-0.0420646374437132,"Sell"
"2021-03-01",323.589996,300.35627374259,-0.0717998780698093,"Sell"
"2021-03-02",318.399994,299.767822677705,-0.0585181271149607,"Sell"
"2021-03-03",309.160004,299.121846251464,-0.0324691344891286,"Hold"
"2021-03-04",304.100006,298.355710912529,-0.0188894935025796,"Hold"
"2021-03-05",308.679993,297.477583554305,-0.0362913363345035,"Hold"
"2021-03-08",299.940002,296.567052571479,-0.0112454137695209,"Hold"
"2021-03-09",311.769989,295.598002536845,-0.0518715304029966,"Sell"
"2021-03-10",310.880005,294.707500627204,-0.0520216936203293,"Sell"
"2021-03-11",318.040009,293.900686085365,-0.0759002711342352,"Sell"
"2021-03-12",315.459991,293.258994949201,-0.0703765824009,"Sell"
"2021-03-15",318.829987,292.75741416685,-0.0817757861438221,"Sell"
"2021-03-16",320.579987,292.423534174785,-0.0878297272662096,"Sell"
"2021-03-17",321.899994,292.262261319615,-0.0920712433451782,"Sell"
"2021-03-18",312.040009,292.270272948889,-0.0633564141805658,"Sell"
"2021-03-19",313.140015,292.321820641116,-0.06648206349126,"Sell"
"2021-03-22",318.609985,292.410973306408,-0.0822290980415823,"Sell"
"2021-03-23",317.220001,292.589123372859,-0.0776460423349575,"Sell"
"2021-03-24",311.869995,292.818231127831,-0.0610888003899488,"Sell"
"2021-03-25",311.329987,293.015043943094,-0.0588280725329101,"Sell"
"2021-03-26",316,293.162218814968,-0.0722714594463023,"Sell"
"2021-03-29",315.910004,293.322063240113,-0.0715011885469975,"Sell"
"2021-03-30",314.320007,293.489655345505,-0.0662711605707444,"Sell"
"2021-03-31",319.130005,293.633197036663,-0.0798947374545283,"Sell"
"2021-04-01",324.570007,293.829590638766,-0.0947112046654197,"Sell"
"2021-04-05",331.049988,294.123831697622,-0.111542539316987,"Sell"
"2021-04-06",330.820007,294.547982256739,-0.109642778477003,"Sell"
"2021-04-07",331.619995,295.091841462564,-0.110150636536365,"Sell"
"2021-04-08",335.079987,295.734215760914,-0.117422026875887,"Sell"
"2021-04-09",337.109985,296.467326418715,-0.120562013555561,"Sell"
"2021-04-12",336.670013,297.255276368368,-0.117072311491052,"Sell"
"2021-04-13",340.600006,298.07823838006,-0.124843707782964,"Sell"
"2021-04-14",336.51001,298.911696247158,-0.111730149581113,"Sell"
"2021-04-15",341.609985,299.705980973446,-0.122666215469534,"Sell"
"2021-04-16",342.01001,300.476370549632,-0.121439835782492,"Sell"
"2021-04-19",338.880005,301.222290498423,-0.111124037848078,"Sell"
"2021-04-20",336.410004,301.894832617857,-0.102598528497218,"Sell"
"2021-04-21",339.290009,302.465412781008,-0.108534278175552,"Sell"
"2021-04-22",335.200012,302.959230356699,-0.0961837126763032,"Sell"
"2021-04-23",339.420013,303.347670165176,-0.106276416985536,"Sell"
"2021-04-26",341.630005,303.668880603971,-0.111117653134797,"Sell"
"2021-04-27",340.149994,303.946353136439,-0.10643434220834,"Sell"
"2021-04-28",339,304.175305627278,-0.102727712013929,"Sell"
"2021-04-29",340.220001,304.350971467597,-0.105428926656204,"Sell"
"2021-04-30",337.98999,304.49612790574,-0.099097201352797,"Sell"
"2021-05-03",336.190002,304.574148132681,-0.0940416243173089,"Sell"
"2021-05-04",330.140015,304.55810934772,-0.0774880489790989,"Sell"
"2021-05-05",329.029999,304.340040872619,-0.0750386232331989,"Sell"
